lat_r,lon_r,accident_count,latitude,longitude,total_casualties,avg_severity,risk_score
26.46,80.26,9,26.459743972222224,80.26452384666668,13.0,2.888888888888889,20.7
18.54,73.73,9,18.53985989666667,73.73393936111111,13.0,2.7777777777777777,20.7
14.66,78.57,9,14.661705294444443,78.57049238333333,13.0,2.888888888888889,20.7
23.04,72.59,9,23.03942572,72.5908601911111,13.0,2.5555555555555554,20.7
14.76,78.49,10,14.76131698,78.49058672999999,10.0,2.9,20.0
14.76,78.53,10,14.759992123,78.529963285,10.0,2.8,20.0
14.75,78.58,10,14.751770568000001,78.581177217,10.0,2.8,20.0
14.75,78.52,10,14.751770144,78.520818902,10.0,2.9,20.0
14.73,78.55,10,14.729599519999999,78.551417218,10.0,2.9,20.0
14.73,78.51,10,14.730825294999999,78.509767835,10.0,3.0,20.0
14.75,78.49,10,14.749190571,78.48897272299999,10.0,2.8,20.0
14.73,78.52,10,14.731683569000001,78.521646061,10.0,2.9,20.0
15.29,74.0,10,15.28907437,74.000894973,10.0,2.9,20.0
28.59,77.33,8,28.589746035,77.3303226675,15.0,2.875,20.0
14.7,78.61,10,14.698864348999999,78.610225836,10.0,3.0,20.0
14.79,78.5,10,14.789744256,78.50005392,10.0,2.9,20.0
14.78,78.58,10,14.780559453999999,78.580797788,10.0,2.9,20.0
14.71,78.57,10,14.710140839,78.56826880899999,10.0,2.9,20.0
15.3,74.06,10,15.300331533,74.06004251200001,10.0,2.9,20.0
14.71,78.52,10,14.709494759,78.519301949,10.0,2.7,20.0
22.77,75.84,8,22.7676657675,75.84005199625,15.0,2.875,20.0
28.72,77.12,8,28.71891518125,77.119100055,15.0,2.625,20.0
15.35,74.03,10,15.350348272,74.03138992500001,10.0,3.0,20.0
28.43,76.97,10,28.429050266,76.973289888,10.0,3.0,20.0
15.25,74.1,10,15.250313736,74.100839037,10.0,2.9,20.0
14.7,78.55,10,14.70001077,78.550998526,10.0,2.8,20.0
23.0,72.61,10,22.999709229,72.61072771799999,10.0,2.9,20.0
22.98,72.61,10,22.978400528999998,72.611150634,10.0,2.8,20.0
23.07,72.65,9,23.07117974333333,72.65118661666666,12.0,2.7777777777777777,19.8
23.08,72.52,9,23.08108083,72.51986021777778,12.0,2.888888888888889,19.8
28.63,77.19,9,28.629975258888887,77.19006595,12.0,2.7777777777777777,19.8
28.51,77.1,9,28.50628624222222,77.09867130777778,12.0,2.4444444444444446,19.8
12.97,77.56,9,12.970043718888888,77.55872076555555,12.0,2.6666666666666665,19.8
18.5,73.95,9,18.49809358222222,73.95090688222223,12.0,2.888888888888889,19.8
28.7,77.1,9,28.701049303333335,77.09901780222224,12.0,2.7777777777777777,19.8
14.75,78.6,9,14.74983708,78.60017692444444,12.0,2.7777777777777777,19.8
14.78,78.51,9,14.779862863333335,78.51018497555555,12.0,2.888888888888889,19.8
14.71,78.6,9,14.709265089999999,78.59819507777779,12.0,3.0,19.8
14.77,78.57,9,14.771011912222223,78.57045810888889,12.0,3.0,19.8
23.03,72.61,9,23.031033407777777,72.61066387888889,12.0,2.888888888888889,19.8
14.75,78.53,9,14.749649451111111,78.52976540333333,12.0,2.888888888888889,19.8
14.76,78.57,9,14.758863883333333,78.56948241,12.0,3.0,19.8
23.02,72.62,9,23.02052823,72.62088334,12.0,2.7777777777777777,19.8
23.03,72.51,9,23.030524523333334,72.51193149777777,12.0,2.7777777777777777,19.8
22.99,72.55,9,22.991079290000002,72.55065271666666,12.0,2.7777777777777777,19.8
23.01,72.59,9,23.009885521111112,72.59105310444446,12.0,2.888888888888889,19.8
19.19,72.94,9,19.18937351888889,72.93675028444444,12.0,2.6666666666666665,19.8
23.01,72.57,9,23.00994953,72.57045769222222,12.0,2.5555555555555554,19.8
15.18,74.12,9,15.178241484444445,74.12095846111112,12.0,2.888888888888889,19.8
15.19,73.99,9,15.191011657777779,73.98884578444444,12.0,2.888888888888889,19.8
15.23,74.01,9,15.231169715555556,74.01035791777778,12.0,3.0,19.8
15.2,74.05,9,15.19835525,74.05020815111112,12.0,2.888888888888889,19.8
28.5,76.97,8,28.50001250625,76.97369978,14.0,2.75,19.2
28.66,77.18,9,28.659588433333333,77.18028067111112,11.0,2.888888888888889,18.9
28.73,77.09,9,28.726389072222226,77.09147326444446,11.0,2.6666666666666665,18.9
14.69,78.51,9,14.690494395555554,78.51009945888889,11.0,2.888888888888889,18.9
14.7,78.48,9,14.701776768888887,78.48037514444444,11.0,2.7777777777777777,18.9
15.34,74.12,9,15.33900292888889,74.12100924333333,11.0,2.888888888888889,18.9
19.07,72.94,9,19.068963670000002,72.93686773,11.0,2.888888888888889,18.9
28.66,77.09,9,28.65947832111111,77.09093713555555,11.0,2.888888888888889,18.9
14.75,78.62,9,14.751197943333333,78.62088447000001,11.0,2.7777777777777777,18.9
15.31,74.08,9,15.310291724444445,74.08005191555554,11.0,3.0,18.9
15.31,74.0,9,15.309600012222221,73.99826501000001,11.0,2.888888888888889,18.9
22.06,82.2,9,22.06121448,82.19628324333333,11.0,2.888888888888889,18.9
13.04,77.68,9,13.039764583333334,77.67668903222221,11.0,2.7777777777777777,18.9
18.51,73.73,7,18.51107281142857,73.73397357142858,17.0,2.857142857142857,18.9
14.79,78.51,9,14.789995303333333,78.50864631222221,11.0,2.888888888888889,18.9
14.67,78.54,9,14.66951495888889,78.54187605666667,11.0,2.6666666666666665,18.9
23.08,72.59,8,23.080392305,72.5902844125,13.0,2.875,18.4
18.65,73.92,8,18.6460611075,73.92166037125,13.0,2.5,18.4
15.25,74.09,8,15.25243910125,74.089584785,13.0,2.75,18.4
18.65,73.81,8,18.64589201875,73.80956252,13.0,3.0,18.4
28.67,77.21,8,28.67227668125,77.21081293,13.0,2.75,18.4
28.67,77.34,7,28.67015697857143,77.34018399428571,16.0,2.7142857142857144,18.2
22.99,72.53,9,22.989792457777778,72.53037367444443,10.0,3.0,18.0
15.34,74.03,9,15.341187858888889,74.02936491111112,10.0,2.6666666666666665,18.0
14.7,78.49,9,14.699832244444444,78.48959780888889,10.0,2.6666666666666665,18.0
14.71,78.5,9,14.708782136666665,78.50028645111111,10.0,3.0,18.0
15.34,73.96,9,15.340488064444445,73.96042399666666,10.0,2.888888888888889,18.0
28.51,77.02,9,28.50666782888889,77.02005954222221,10.0,3.0,18.0
14.68,78.51,9,14.679740333333333,78.50954479333333,10.0,2.888888888888889,18.0
14.68,78.5,9,14.679841707777777,78.49895698333334,10.0,2.888888888888889,18.0
28.68,77.37,9,28.67998772111111,77.36884394111111,10.0,2.7777777777777777,18.0
22.99,72.65,9,22.990919681111112,72.64998453555556,10.0,2.888888888888889,18.0
15.3,74.0,9,15.29931229111111,73.9997273288889,10.0,3.0,18.0
15.23,74.15,9,15.229112125555556,74.14891151888888,10.0,2.7777777777777777,18.0
23.04,72.51,9,23.03903175111111,72.51114826777777,10.0,2.5555555555555554,18.0
14.78,78.5,9,14.780349004444442,78.49861906666666,10.0,2.7777777777777777,18.0
15.19,74.03,9,15.189239883333332,74.0295272088889,10.0,2.888888888888889,18.0
15.18,74.01,9,15.179100640000001,74.01025490111111,10.0,2.7777777777777777,18.0
14.67,78.49,9,14.669673832222221,78.48970860888889,10.0,2.888888888888889,18.0
15.28,74.03,9,15.28042135,74.03067030111112,10.0,3.0,18.0
23.0,72.59,9,22.997431073333335,72.59024961555556,10.0,2.888888888888889,18.0
14.72,78.51,9,14.720164977777777,78.50849093666666,10.0,2.7777777777777777,18.0
15.36,74.15,8,15.35892596375,74.14799116625,12.0,3.0,17.6
28.7,77.35,8,28.699872445,77.34795646875,12.0,2.875,17.6
15.31,74.01,8,15.3095271225,74.0118247625,12.0,2.875,17.6
15.36,74.12,8,15.36068774625,74.12022330375,12.0,3.0,17.6
15.18,74.02,8,15.18075000125,74.02102877625,12.0,2.625,17.6
15.24,74.13,8,15.24086269375,74.12909531125,12.0,2.875,17.6
28.58,77.25,8,28.581752129999998,77.250900765,12.0,2.75,17.6
23.09,72.53,8,23.08941872625,72.53013098875,12.0,2.75,17.6
28.66,77.08,8,28.6592252,77.078968905,12.0,2.875,17.6
14.68,78.57,8,14.67963826125,78.57013489625,12.0,2.875,17.6
28.48,76.97,7,28.478961634285717,76.97308873714287,15.0,2.7142857142857144,17.5
18.63,73.73,7,18.630446981428573,73.7341596557143,15.0,2.857142857142857,17.5
28.71,77.37,7,28.709378195714287,77.36882564428572,15.0,3.0,17.5
15.32,74.0,9,15.321057283333333,74.00073923222222,9.0,2.888888888888889,17.1
22.98,72.66,9,22.979488433333334,72.6616040911111,9.0,2.888888888888889,17.1
14.68,78.58,9,14.679031313333333,78.57906820888888,9.0,2.888888888888889,17.1
15.31,74.09,9,15.311016075555557,74.09010610444444,9.0,3.0,17.1
15.32,73.96,9,15.320070585555555,73.95999017555556,9.0,2.888888888888889,17.1
23.06,72.6,9,23.060093775555558,72.60020606444444,9.0,3.0,17.1
23.08,72.62,9,23.078503967777777,72.62154357555556,9.0,3.0,17.1
14.73,78.5,9,14.730182789999999,78.50152405777777,9.0,3.0,17.1
14.73,78.49,9,14.729681685555555,78.48990180333334,9.0,3.0,17.1
8.9,76.61,9,8.895817250222223,76.61213724,9.0,2.888888888888889,17.1
14.66,78.52,9,14.66083716888889,78.51828113111111,9.0,2.888888888888889,17.1
14.79,78.57,9,14.789199304444445,78.56870777444445,9.0,2.888888888888889,17.1
14.79,78.62,9,14.790904646666668,78.61915120555555,9.0,3.0,17.1
13.05,77.64,9,13.046529077777778,77.63983209222222,9.0,3.0,17.1
14.79,78.58,9,14.790076394444444,78.58039760888889,9.0,2.888888888888889,17.1
15.19,74.01,9,15.18768677111111,74.01153631222222,9.0,3.0,17.1
14.79,78.61,9,14.790251061111112,78.60962929444445,9.0,2.888888888888889,17.1
13.01,77.68,9,13.009506996666666,77.67702838333334,9.0,2.888888888888889,17.1
14.66,78.62,9,14.661529747777779,78.61884000333333,9.0,3.0,17.1
15.28,74.0,9,15.28064943111111,74.00094915333334,9.0,2.888888888888889,17.1
15.28,74.1,9,15.278752713333335,74.10106803333333,9.0,2.6666666666666665,17.1
15.29,73.99,9,15.29006055888889,73.99007164555556,9.0,3.0,17.1
14.77,78.56,9,14.771314016666667,78.55991751555555,9.0,2.888888888888889,17.1
14.75,78.59,9,14.74831578,78.59017034666667,9.0,2.7777777777777777,17.1
14.76,78.6,9,14.75919852222222,78.59822811333333,9.0,2.888888888888889,17.1
15.21,74.14,9,15.207510517777779,74.14116903333334,9.0,3.0,17.1
23.01,72.53,9,23.009490163333332,72.52862664444444,9.0,2.888888888888889,17.1
23.04,72.54,9,23.040080963333335,72.54091249555556,9.0,2.7777777777777777,17.1
22.98,72.63,8,22.98121162625,72.63010933875,11.0,2.75,16.8
22.99,72.51,7,22.99118219,72.51048848,14.0,2.5714285714285716,16.8
8.86,76.65,8,8.864794556875,76.65063800875001,11.0,3.0,16.8
15.2,74.07,8,15.20096813125,74.0695525025,11.0,2.75,16.8
28.73,77.24,7,28.726646895714286,77.23939699,14.0,3.0,16.8
15.36,74.03,8,15.35984659,74.03136116249999,11.0,2.875,16.8
14.67,78.53,8,14.670735981250001,78.53062769375,11.0,2.875,16.8
15.31,73.99,8,15.30975791625,73.99029069875,11.0,3.0,16.8
15.36,74.11,8,15.36018162,74.10965061125,11.0,2.625,16.8
18.65,73.82,7,18.646079022857144,73.8205289342857,14.0,2.857142857142857,16.8
14.73,78.64,8,14.7290688075,78.63875491,11.0,3.0,16.8
28.68,77.21,8,28.679618965,77.2093169475,11.0,3.0,16.8
14.67,78.59,8,14.67033812625,78.59068177500001,11.0,3.0,16.8
15.26,74.14,8,15.26075628875,74.1404718525,11.0,3.0,16.8
15.29,73.98,7,15.291740885714287,73.97972114571428,13.0,2.7142857142857144,16.1
15.3,74.15,7,15.300597095714286,74.14764933285714,13.0,3.0,16.1
28.73,77.34,7,28.72656014142857,77.33917198857144,13.0,3.0,16.1
19.15,72.94,7,19.150868672857143,72.9360458,13.0,2.7142857142857144,16.1
15.32,74.13,8,15.32070064625,74.1307719075,10.0,2.75,16.0
23.08,72.51,8,23.07945383875,72.511379225,10.0,2.5,16.0
15.32,74.12,8,15.3197152325,74.1180304675,10.0,3.0,16.0
23.03,72.58,8,23.03021625625,72.58097830375,10.0,2.875,16.0
23.0,72.62,8,23.00057349875,72.6202117375,10.0,3.0,16.0
15.35,74.09,8,15.35139083375,74.0900564975,10.0,2.875,16.0
15.35,74.04,8,15.34838059625,74.0400142825,10.0,3.0,16.0
15.33,74.03,8,15.32806243125,74.029880805,10.0,3.0,16.0
23.05,72.52,8,23.047316135,72.51937973,10.0,2.625,16.0
14.71,78.63,8,14.7090869175,78.6293776625,10.0,2.875,16.0
14.72,78.56,8,14.71962265125,78.560018495,10.0,2.875,16.0
15.2,74.13,8,15.198631035,74.12965853875,10.0,3.0,16.0
15.27,74.0,8,15.26882951375,73.999309885,10.0,2.875,16.0
15.27,74.04,8,15.269838191249999,74.03903251625,10.0,2.75,16.0
15.28,74.11,8,15.2784735075,74.1113399075,10.0,3.0,16.0
28.53,77.22,8,28.533606801250002,77.220091865,10.0,2.875,16.0
15.18,74.03,8,15.1800512125,74.02976309875,10.0,2.875,16.0
15.18,74.04,8,15.17934542625,74.03902989625,10.0,3.0,16.0
15.26,74.0,8,15.259899305,74.00118161125,10.0,2.625,16.0
15.22,74.15,8,15.220953646249999,74.149085385,10.0,3.0,16.0
28.42,76.97,8,28.42094092625,76.972981645,10.0,2.5,16.0
15.24,74.06,8,15.24043193125,74.05893400875,10.0,3.0,16.0
28.72,77.27,8,28.721044345,77.2696668525,10.0,2.625,16.0
12.97,77.68,8,12.97142799125,77.6769737975,10.0,3.0,16.0
22.97,72.55,8,22.97009753375,72.5497576575,10.0,2.875,16.0
28.51,77.04,7,28.507379511428574,77.04149891142858,12.0,2.4285714285714284,15.4
28.73,77.17,7,28.727029929999997,77.17168777142857,12.0,2.857142857142857,15.4
8.86,76.68,8,8.86466739375,76.67975403375,9.0,3.0,15.2
28.72,77.3,8,28.72100043125,77.3002948875,9.0,2.75,15.2
13.05,77.63,8,13.04648432875,77.6297459,9.0,2.625,15.2
15.2,74.15,8,15.2015779675,74.14811338625,9.0,3.0,15.2
23.06,72.56,8,23.05971098,72.56039975875,9.0,2.875,15.2
15.34,74.11,8,15.33952922875,74.11166033625,9.0,2.75,15.2
15.23,73.97,8,15.2289271525,73.97171570375,9.0,3.0,15.2
22.76,75.81,8,22.76168863125,75.81364531,9.0,2.875,15.2
15.35,73.99,8,15.349309035000001,73.98818234375,9.0,2.875,15.2
15.23,73.96,8,15.227592207499999,73.96110746,9.0,2.875,15.2
15.22,74.01,8,15.22222939125,74.01013899375,9.0,2.75,15.2
15.21,74.02,8,15.21088008375,74.02014427374999,9.0,2.875,15.2
14.7,78.59,8,14.7004946975,78.59098033125,9.0,2.875,15.2
15.36,74.08,8,15.36081113875,74.08197864125,9.0,3.0,15.2
28.65,77.13,8,28.649823535,77.12977012500001,9.0,3.0,15.2
15.36,73.99,8,15.3579892025,73.9898414375,9.0,3.0,15.2
15.29,74.01,8,15.288891603749999,74.01098954,9.0,2.875,15.2
15.27,73.96,8,15.2689041,73.96087681625,9.0,2.875,15.2
14.8,78.47,8,14.79952445625,78.46739071375,9.0,2.75,15.2
14.68,78.47,8,14.680227515,78.4701163275,9.0,2.875,15.2
14.75,78.61,8,14.74870811125,78.6083459,9.0,2.625,15.2
14.67,78.63,8,14.671978984999999,78.62986463375,9.0,2.75,15.2
14.74,78.53,8,14.74148667875,78.52985985625,9.0,3.0,15.2
15.26,73.98,8,15.26058045625,73.98196343375,9.0,2.75,15.2
14.67,78.64,8,14.67067625125,78.63982725125,9.0,2.75,15.2
23.09,72.65,8,23.0901625325,72.6509283625,9.0,2.625,15.2
14.74,78.48,8,14.739206017499999,78.481193825,9.0,2.75,15.2
14.8,78.58,8,14.80040768875,78.58018511625,9.0,2.875,15.2
14.79,78.64,8,14.78878263375,78.639128175,9.0,3.0,15.2
12.97,77.55,8,12.97038914125,77.5525731,9.0,2.875,15.2
15.3,74.04,8,15.2999483825,74.03953878375,9.0,2.75,15.2
15.34,74.04,8,15.34081921875,74.04086132,9.0,2.75,15.2
12.99,77.68,8,12.9910661325,77.67683817375,9.0,2.75,15.2
28.73,77.14,7,28.726496948571427,77.1393927,11.0,3.0,14.7
23.01,72.65,7,23.01004800714286,72.64782503,11.0,2.857142857142857,14.7
18.55,73.73,7,18.549992404285714,73.73412912571429,11.0,2.7142857142857144,14.7
18.65,73.86,7,18.64599811,73.85853412428571,11.0,3.0,14.7
15.35,74.11,7,15.350535634285714,74.10967045428572,11.0,2.857142857142857,14.7
15.18,74.07,7,15.179023931428572,74.06878810714285,11.0,2.857142857142857,14.7
19.21,72.94,7,19.20748096142857,72.93617951285714,11.0,3.0,14.7
15.35,74.01,7,15.351337424285715,74.00868157000001,11.0,3.0,14.7
28.55,77.37,7,28.549310492857142,77.36947837285713,11.0,2.5714285714285716,14.7
22.72,75.81,7,22.72023003857143,75.81314959999999,11.0,2.857142857142857,14.7
28.54,77.06,7,28.539107705714287,77.06053995285716,11.0,3.0,14.7
14.73,78.53,8,14.73169788625,78.53110693375,8.0,3.0,14.4
18.53,73.73,8,18.53050863625,73.734053135,8.0,2.875,14.4
14.79,78.56,8,14.78909593625,78.55960090625,8.0,2.875,14.4
14.76,78.63,8,14.760493477499999,78.62934400625,8.0,2.75,14.4
15.23,74.06,8,15.22869853625,74.06015974,8.0,2.75,14.4
15.21,73.97,8,15.20914533875,73.97061267625,8.0,2.75,14.4
28.73,77.2,8,28.7263379275,77.20103655874999,8.0,2.75,14.4
23.04,72.63,8,23.04044355875,72.631478775,8.0,2.5,14.4
15.33,74.14,8,15.33042313875,74.1392907025,8.0,2.875,14.4
22.07,82.2,8,22.07035104,82.19635272625,8.0,3.0,14.4
14.75,78.5,8,14.74968053375,78.499537785,8.0,2.875,14.4
14.78,78.56,8,14.78089392375,78.56050324625,8.0,2.875,14.4
14.71,78.49,8,14.70834119375,78.490187325,8.0,3.0,14.4
15.19,74.07,8,15.1900310225,74.06740285375,8.0,3.0,14.4
14.71,78.64,6,14.71085406,78.63720912666666,14.0,2.8333333333333335,14.4
15.33,74.11,8,15.33221658625,74.1096421325,8.0,3.0,14.4
15.34,74.08,8,15.34120149875,74.07866792125,8.0,2.625,14.4
23.07,72.59,8,23.07058948,72.59023696125,8.0,2.625,14.4
14.7,78.5,8,14.70022952875,78.5000099875,8.0,2.75,14.4
15.24,74.02,8,15.23997910375,74.02018510375,8.0,3.0,14.4
14.77,78.6,8,14.76970998375,78.60073076375,8.0,3.0,14.4
14.79,78.47,8,14.79073006875,78.4700765725,8.0,2.875,14.4
14.7,78.62,8,14.700899411249999,78.61962590750001,8.0,2.625,14.4
14.74,78.61,8,14.7412123625,78.60881358625,8.0,2.875,14.4
14.8,78.6,8,14.7984364225,78.59975105875,8.0,2.75,14.4
15.32,74.02,8,15.3192304225,74.019934685,8.0,3.0,14.4
18.5,73.73,7,18.49978444857143,73.73420891,10.0,2.857142857142857,14.0
15.23,74.03,7,15.230647567142857,74.02977580857143,10.0,3.0,14.0
14.66,78.55,7,14.659705511428571,78.54931744142857,10.0,2.857142857142857,14.0
15.36,74.13,7,15.359823457142857,74.12831062857143,10.0,2.857142857142857,14.0
14.66,78.59,7,14.660873945714286,78.58990365571428,10.0,2.857142857142857,14.0
15.2,73.97,7,15.200506621428572,73.96956064285715,10.0,3.0,14.0
28.66,77.06,7,28.65998166,77.06165532571428,10.0,3.0,14.0
23.07,72.52,7,23.071332011428574,72.52242233428571,10.0,2.5714285714285716,14.0
28.62,77.34,7,28.61984387142857,77.34128327714286,10.0,3.0,14.0
15.26,73.97,7,15.261580564285714,73.96760154857144,10.0,3.0,14.0
28.71,77.22,7,28.71068484857143,77.22130620285714,10.0,3.0,14.0
15.25,74.11,7,15.249416655714285,74.11098859714286,10.0,3.0,14.0
14.72,78.59,7,14.721431921428572,78.58915989,10.0,2.857142857142857,14.0
14.68,78.52,7,14.67917471,78.52116096714285,10.0,2.857142857142857,14.0
15.26,74.12,7,15.261178921428572,74.12016097285714,10.0,2.857142857142857,14.0
18.6,73.73,6,18.599463543333332,73.73381397166666,13.0,2.6666666666666665,13.8
18.65,73.74,6,18.645792605,73.74066171166668,13.0,2.6666666666666665,13.8
23.07,72.55,7,23.069369804285714,72.55014342285715,9.0,2.5714285714285716,13.3
15.34,74.06,7,15.339292591428572,74.06303907714286,9.0,3.0,13.3
14.71,78.55,7,14.709885378571428,78.55019084857143,9.0,2.7142857142857144,13.3
28.73,77.08,7,28.72625387,77.08085348285714,9.0,3.0,13.3
15.21,74.05,7,15.210102241428572,74.04958564571429,9.0,2.857142857142857,13.3
14.74,78.5,7,14.741957264285714,78.5024720757143,9.0,2.5714285714285716,13.3
23.09,72.54,7,23.08899023,72.54013776714285,9.0,2.857142857142857,13.3
15.29,74.14,7,15.289198062857142,74.14164880142857,9.0,2.5714285714285716,13.3
15.3,74.09,7,15.298724124285714,74.09155575857143,9.0,2.7142857142857144,13.3
15.3,74.11,7,15.300659837142858,74.11073315714286,9.0,2.7142857142857144,13.3
14.66,78.56,7,14.660897762857143,78.55963371857142,9.0,2.7142857142857144,13.3
28.51,77.09,7,28.50716875,77.08987716428571,9.0,3.0,13.3
15.34,74.0,7,15.340671271428572,73.99836991428572,9.0,3.0,13.3
15.26,73.96,7,15.260770292857144,73.96162654999999,9.0,2.857142857142857,13.3
18.65,73.9,7,18.64631291142857,73.89993725285714,9.0,2.5714285714285716,13.3
15.26,74.09,7,15.259216208571429,74.09003991285715,9.0,2.7142857142857144,13.3
18.65,73.75,7,18.64612438,73.74894001428572,9.0,3.0,13.3
18.65,73.77,7,18.645833454285714,73.77149193571428,9.0,2.857142857142857,13.3
22.97,72.61,7,22.970626091428567,72.60979485,9.0,2.5714285714285716,13.3
15.23,74.02,7,15.23063751,74.01970392285715,9.0,3.0,13.3
8.9,76.65,7,8.895672395142856,76.64872323285715,9.0,2.857142857142857,13.3
28.73,77.28,7,28.727370384285713,77.28061591428572,9.0,3.0,13.3
15.22,74.14,7,15.221757754285715,74.14024840571427,9.0,3.0,13.3
28.4,77.06,6,28.404212915,77.06124985999999,12.0,2.8333333333333335,13.2
15.22,73.98,7,15.218992705714285,73.98066617571429,8.0,2.7142857142857144,12.6
14.69,78.54,7,14.690115785714285,78.54134947571428,8.0,3.0,12.6
22.97,72.59,7,22.972110212857142,72.58849990857144,8.0,2.857142857142857,12.6
14.68,78.64,7,14.680375198571427,78.63914797428572,8.0,2.857142857142857,12.6
14.68,78.59,7,14.679528264285713,78.58997355999999,8.0,2.857142857142857,12.6
14.7,78.47,7,14.699955664285714,78.46913208857143,8.0,3.0,12.6
28.73,77.19,7,28.72635840857143,77.19237741428572,8.0,2.857142857142857,12.6
14.7,78.52,7,14.699364167142857,78.51947612142858,8.0,3.0,12.6
14.69,78.56,7,14.688345355714286,78.55969720857142,8.0,3.0,12.6
15.23,73.98,7,15.231630577142855,73.97948463714286,8.0,2.857142857142857,12.6
23.02,72.61,7,23.01983701142857,72.61077323428572,8.0,2.4285714285714284,12.6
15.2,74.01,7,15.20119081857143,74.00955284428572,8.0,2.7142857142857144,12.6
14.79,78.48,7,14.789735202857143,78.48091564,8.0,2.857142857142857,12.6
23.01,72.51,7,23.009986247142855,72.51247768,8.0,2.5714285714285716,12.6
28.65,77.11,6,28.64924275,77.11099681166667,11.0,3.0,12.6
15.27,74.01,7,15.270036078571428,74.00927480142857,8.0,3.0,12.6
15.35,73.97,7,15.34942235,73.97082053142857,8.0,3.0,12.6
28.53,77.31,7,28.533418314285715,77.31023924285715,8.0,2.7142857142857144,12.6
28.73,77.21,7,28.726559102857145,77.20995879,8.0,2.7142857142857144,12.6
15.36,73.98,7,15.359938638571426,73.97962220285714,8.0,3.0,12.6
14.73,78.63,7,14.728038501428571,78.63078272571428,8.0,2.7142857142857144,12.6
26.47,74.58,6,26.465426815,74.58406488499999,11.0,2.8333333333333335,12.6
14.73,78.58,7,14.730366997142857,78.58197504571429,8.0,2.857142857142857,12.6
14.75,78.57,7,14.750928055714285,78.56914746714286,8.0,3.0,12.6
15.32,73.97,7,15.31919141,73.96964283571428,8.0,2.7142857142857144,12.6
14.69,78.47,7,14.689735172857143,78.47000024857142,8.0,3.0,12.6
23.06,72.62,7,23.06001495142857,72.62167535,8.0,2.7142857142857144,12.6
13.05,77.57,7,13.046566987142857,77.57055654714286,8.0,2.857142857142857,12.6
14.8,78.64,7,14.799987735714286,78.63995102285715,8.0,2.857142857142857,12.6
23.09,72.59,7,23.088293604285717,72.59052102285715,8.0,3.0,12.6
28.53,77.1,7,28.534022179999997,77.09856877428571,8.0,2.857142857142857,12.6
8.86,76.7,6,8.86471534,76.69754193166666,11.0,3.0,12.6
14.69,78.63,7,14.689545835714286,78.62846271857143,8.0,2.857142857142857,12.6
22.97,72.57,7,22.969525035714287,72.56763056428572,8.0,3.0,12.6
14.76,78.48,7,14.759844891428571,78.48174212714285,8.0,3.0,12.6
15.25,73.96,7,15.247999695714286,73.96023235,8.0,3.0,12.6
14.77,78.47,7,14.76975066,78.47106773428571,8.0,2.857142857142857,12.6
18.65,73.83,7,18.64636410857143,73.82955478857143,8.0,2.857142857142857,12.6
18.56,73.73,6,18.558654779999998,73.73365409333333,11.0,2.6666666666666665,12.6
15.28,74.13,7,15.280192567142858,74.13035202428571,8.0,2.5714285714285716,12.6
15.28,74.06,7,15.279080478571428,74.05837126571429,8.0,3.0,12.6
15.34,74.14,7,15.340925502857143,74.13928888285714,8.0,3.0,12.6
15.24,74.11,6,15.241679308333334,74.10934742833334,10.0,2.8333333333333335,12.0
23.01,72.6,7,23.01097513,72.59910649428572,7.0,2.857142857142857,11.9
15.27,74.13,7,15.26936104142857,74.12952145857142,7.0,2.857142857142857,11.9
15.18,74.1,7,15.180213522857143,74.09816970285715,7.0,3.0,11.9
14.78,78.61,7,14.780662335714286,78.61089895571429,7.0,3.0,11.9
18.62,73.73,7,18.61989609142857,73.73391321714284,7.0,3.0,11.9
15.22,74.02,7,15.219876175714287,74.02063312,7.0,3.0,11.9
15.24,74.09,7,15.240984634285715,74.08984092428571,7.0,2.7142857142857144,11.9
14.67,78.52,7,14.670751300000001,78.52052494,7.0,3.0,11.9
15.33,73.99,7,15.329571832857143,73.99100659857143,7.0,2.5714285714285716,11.9
14.77,78.52,7,14.768300361428572,78.51881820000001,7.0,3.0,11.9
15.3,73.99,7,15.29931038857143,73.99120384,7.0,2.857142857142857,11.9
15.3,73.98,7,15.302059741428574,73.98019141714285,7.0,2.7142857142857144,11.9
14.76,78.56,7,14.760513942857143,78.5603338542857,7.0,2.857142857142857,11.9
28.53,77.07,7,28.53415429142857,77.07014169857143,7.0,3.0,11.9
14.75,78.64,7,14.751172432857143,78.64028200857142,7.0,3.0,11.9
14.74,78.56,7,14.740666265714285,78.5600877942857,7.0,2.857142857142857,11.9
14.68,78.56,7,14.67883037,78.55954349857143,7.0,3.0,11.9
14.74,78.49,7,14.739951675714284,78.48994740714285,7.0,3.0,11.9
15.33,73.96,7,15.328634238571428,73.95948040571429,7.0,3.0,11.9
14.67,78.62,7,14.668606014285714,78.61927774428571,7.0,2.857142857142857,11.9
15.23,74.04,7,15.230584981428573,74.04076374428571,7.0,3.0,11.9
14.67,78.61,7,14.6703484,78.60964405857143,7.0,2.7142857142857144,11.9
15.25,74.08,7,15.250176602857142,74.08072757142858,7.0,2.857142857142857,11.9
15.19,74.04,7,15.191166449999999,74.04171008714286,7.0,2.857142857142857,11.9
15.35,73.95,7,15.350111062857142,73.95124744571429,7.0,2.857142857142857,11.9
15.24,74.01,7,15.242298291428572,74.01017335857144,7.0,3.0,11.9
